folio,caja,usuario,dia,fecha,dia_semana,cantidad,producto,importe,valor,utilidad
52718,Caja 1,JENNY,56,2025-02-26,Wednesday,1.0,Fanta Jumbo Naranja 3lts,41.0,32.76,8.24
52719,Caja 1,JENNY,56,2025-02-26,Wednesday,1.0,Pepsi Jumbo 3Lt,38.0,30.21,7.79
52720,Caja 1,JENNY,56,2025-02-26,Wednesday,1.0,HUEVO CRIO 1/2 CONO,40.0,35.76,4.24
52721,Caja 1,JENNY,56,2025-02-26,Wednesday,3.0,Envios De Recargas,3.0,0.03,2.97
52721,Caja 1,JENNY,56,2025-02-26,Wednesday,140.0,RECARGAS XTREME (MULTICEL-MINISUPER),140.0,133.0,7.0
52722,Caja Icsi,JENNY,56,2025-02-26,Wednesday,1.0,Gansito Tradicional 1p 50g,16.0,13.02,2.98
52722,Caja Icsi,JENNY,56,2025-02-26,Wednesday,1.0,Yoplay Placer Sundae 145 Gr,17.0,12.87,4.13
52723,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Vaso Plastico Individual del #8 1pza,1.0,0.44,0.56
52723,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Fruts Gamesa 130gr 100714,24.0,20.62,3.38
52724,Caja 1,wendy,56,2025-02-26,Wednesday,5.0,Huevo Crio Individual 1pza,15.0,11.9,3.1
52725,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Agua Ciel 1lt 310883,15.0,9.83,5.17
52726,Caja 1,wendy,56,2025-02-26,Wednesday,0.24,Queso De Hebra,30.0,25.86,4.14
52726,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Electrolit Coco 625ml,25.0,18.55,6.45
52727,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Milkaramelo Vainilla De La Rosa 1pz,1.0,0.47,0.53
52728,Caja Icsi,JENNY,56,2025-02-26,Wednesday,1.0,Pepsi 1.5Lt,24.0,19.33,4.67
52729,Caja Icsi,JENNY,56,2025-02-26,Wednesday,1.0,Nectar Valle Manzana Cristal 413ml,17.0,12.65,4.35
52730,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Agua Ciel 1lt 310883,15.0,9.83,5.17
52730,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Paracetamol 500mg Ysa,3.0,0.81,2.19
52731,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Coca Retornable 3LTS 3068,39.0,34.45,4.55
52732,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Trikitrakes 85g,19.0,14.99,4.01
52732,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Sabritas Sal Original 45g,18.0,14.55,3.45
52732,Caja 1,wendy,56,2025-02-26,Wednesday,2.0,Yoghurt Yoplait Fresa 330g 9112,38.0,30.0,8.0
52732,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Paketaxo 15% Mas Producto81g,22.0,18.85,3.15
52733,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Yoghurt Yoplait Fresa 330g 9112,19.0,15.0,4.0
52733,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,emperador senzo chocotella  93g,19.0,15.25,3.75
52734,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Electrolit Fresa kiwi 625ml,25.0,17.28,7.72
52735,Caja 1,wendy,56,2025-02-26,Wednesday,0.4,Queso De Hebra,50.0,43.1,6.9
52736,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Leche Nito Bebida Chocolate 236G,14.0,11.62,2.38
52736,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Gelatina Lala General 125gr 020556,7.0,3.94,3.06
52736,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Yoplait Licuado De Fresa 470gm 9534,25.5,21.0,4.5
52737,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Coca Cola 600ml,20.0,16.87,3.13
52738,Caja Icsi,admin,56,2025-02-26,Wednesday,1.0,Cascaron De Un Octavo 1/8,9.0,4.14,4.86
52739,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Cheetos Torcido Naranja 52g,14.0,11.99,2.01
52739,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Principe Chocolate +2,22.0,16.8,5.2
52739,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Takis Fuego Mas Picante 65g,19.0,14.91,4.09
52740,Caja Icsi,admin,56,2025-02-26,Wednesday,1.0,Cartulina Amarilla Canario,5.0,2.07,2.93
52740,Caja Icsi,admin,56,2025-02-26,Wednesday,1.0,Resistol Adhesivo Barra Bully 22g,20.0,14.21,5.79
52740,Caja Icsi,admin,56,2025-02-26,Wednesday,1.0,Marcador Tatoo Permanente negro Fino,16.0,8.74,7.26
52741,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,HUEVO CRIO CONO 30PZ,78.0,71.52,6.48
52742,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Clarasol 1 Litro,12.0,10.0,2.0
52742,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Concha vainilla 1pz 60g,11.0,8.2,2.8
52743,Caja 1,wendy,56,2025-02-26,Wednesday,3.0,Servicio Domicilio,24.0,0.0,24.0
52743,Caja 1,wendy,56,2025-02-26,Wednesday,2.0,PEPSI 3LTS PAQ 8PZ,534.0,483.32,50.68
52743,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,COCA RETORNABLE 3LTS PAQ 6PZA,212.0,206.7,5.3
52744,Caja 1,wendy,56,2025-02-26,Wednesday,2.0,Servicio Domicilio,16.0,0.0,16.0
52744,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,PEPSI 3LTS PAQ 8PZ,267.0,241.66,25.34
52744,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,COCA RETORNABLE 3LTS PAQ 6PZA,212.0,206.7,5.3
52745,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Whiskas Atun Y Sardina Adulto 85g,14.0,9.0,5.0
52745,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Whiskas Parrillada Mixta,13.0,10.44,2.56
52746,Caja 1,wendy,56,2025-02-26,Wednesday,2.0,COCA RETORNABLE 3LTS PAQ 6PZA,424.0,413.4,10.6
52747,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Rancheritos 60g El Mero Mero,15.0,12.84,2.16
52748,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Coca Cola 600ml,20.0,16.87,3.13
52748,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Nutrileche 1pza,21.0,18.05,2.95
52748,Caja 1,wendy,56,2025-02-26,Wednesday,0.5,Queso De Hebra,63.0,54.31,8.69
52749,Caja Icsi,JENNY,56,2025-02-26,Wednesday,1.0,Valle Frut Citrus 3lt,41.0,30.6,10.4
52749,Caja Icsi,JENNY,56,2025-02-26,Wednesday,1.0,Bolsa Asa Grande venta individual 1pz,2.0,0.81,1.19
52749,Caja Icsi,JENNY,56,2025-02-26,Wednesday,2.0,Vaso Termico Unisel #10 Convermex 25pz,40.0,29.0,11.0
52750,Caja 1,wendy,56,2025-02-26,Wednesday,2.0,Nissin Camaron Picante S/Prepárar,28.0,21.42,6.58
52751,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Platanitos Fritos Y Chicharrones (bananitas),19.0,15.0,4.0
52751,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Leche Nito Bebida Chocolate 236G,14.0,11.62,2.38
52751,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Snickers 52g 1pza,17.0,14.2,2.8
52752,Caja Icsi,JENNY,56,2025-02-26,Wednesday,1050.0,MASTER XTREME MAYOREO RECARGA,999.6,976.5,23.1
52753,Caja 1,wendy,56,2025-02-26,Wednesday,0.42,Chuleta Aumada Salmi,63.0,50.82,12.18
52753,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,coca cola 1.350 ml,30.0,25.57,4.43
52754,Caja Icsi,JENNY,56,2025-02-26,Wednesday,525.0,MASTER XTREME MAYOREO RECARGA,499.8,488.25,11.55
52755,Caja Icsi,JENNY,56,2025-02-26,Wednesday,1.0,Coca Retornable 3LTS 3068,39.0,34.45,4.55
52756,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Nutrileche 1pza,21.0,18.05,2.95
52757,Caja Icsi,JENNY,56,2025-02-26,Wednesday,1.0,Epura 1.5 lt,18.0,13.27,4.73
52758,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Takis Fuego Mas Picante 65g,19.0,14.91,4.09
52759,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Nectar Valle Mango Minibrick 250ml,12.0,8.82,3.18
52759,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Emperador Senzo +2 Galletas 117gr,20.0,15.25,4.75
52760,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Yoghurt Yoplait Fresa 220g 9140,13.0,9.99,3.01
52761,Caja Icsi,JENNY,56,2025-02-26,Wednesday,3.0,Envios De Recargas,3.0,0.03,2.97
52761,Caja Icsi,JENNY,56,2025-02-26,Wednesday,250.0,ICSI Recargas Xtreme,250.0,237.5,12.5
52762,Caja 1,wendy,56,2025-02-26,Wednesday,2.0,Vogue Higienico De Rollo Ind,16.0,11.44,4.56
52763,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Nutrileche 1pza,21.0,18.05,2.95
52763,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Hot Cakes Pronto 800gr,48.0,43.25,4.75
52764,Caja 1,wendy,56,2025-02-26,Wednesday,2.0,COPIA CREDENCIAL,4.0,0.32,3.68
52765,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Mayonesa #8 190g,28.0,23.74,4.26
52765,Caja 1,wendy,56,2025-02-26,Wednesday,0.27,Jamon Rebanado Suly 1kg,20.0,15.45,4.55
52765,Caja 1,wendy,56,2025-02-26,Wednesday,0.27,Queso Fresco,30.0,23.79,6.21
52765,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,QUESO CASTEL PAQ 10PZA,14.0,10.14,3.86
52765,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Bolsa Asa Grande venta individual 1pz,2.0,0.81,1.19
52766,Caja 1,wendy,56,2025-02-26,Wednesday,3.0,Cigarro Marlboro Individual 1Pza,18.0,10.89,7.11
52767,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Vela Pirotecnia Magica Cumpleaños,26.0,14.0,12.0
52768,Caja 1,wendy,56,2025-02-26,Wednesday,1.0,Vuala de Chocolate  60g. 1pz,20.0,18.0,2.0
52769,Caja 1,wendy,56,2025-02-26,Wednesday,4.0,COPIA CREDENCIAL,8.0,0.64,7.36
52770,Caja 1,wendy,56,2025-02-26,Wednesday,2.0,Envios De Recargas,2.0,0.02,1.98
52770,Caja 1,wendy,56,2025-02-26,Wednesday,50.0,RECARGAS XTREME (MULTICEL-MINISUPER),50.0,47.5,2.5
52771,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,HUEVO CRIO 1/2 CONO,40.0,35.61,4.39
52772,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Ariel Oxianillos De 500gm,25.0,21.5,3.5
52772,Caja 1,JENNY,57,2025-02-27,Thursday,0.16,Queso De Hebra,20.0,17.24,2.76
52773,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Yoghurt Yoplait Fresa 220g 9140,13.0,9.99,3.01
52774,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Crossantines 32g,7.0,5.73,1.27
52775,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Epura Garrafon 20 Lts,48.0,42.0,6.0
52776,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Azucar 1 Kg,19.0,16.88,2.12
52776,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Galletas Animalitos 200g,10.0,7.5,2.5
52776,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Nutrileche 1pza,21.0,18.05,2.95
52776,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Marias Gamesa 1pz 7500478010592,15.0,12.13,2.87
52777,Caja 1,JENNY,57,2025-02-27,Thursday,2.0,Sedalmerck Max Par,24.0,17.18,6.82
52778,Caja Icsi,JENNY,57,2025-02-27,Thursday,165.0,Abono Clientes Pay Joy,165.0,161.7,3.3
52778,Caja Icsi,JENNY,57,2025-02-27,Thursday,1.0,Comision Pay Joy,15.0,0.01,14.99
52779,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Cigarro Marlboro Individual 1Pza,6.0,3.63,2.37
52780,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Barritas Fresa Mas Galleta 75g,17.0,13.44,3.56
52781,Caja 1,JENNY,57,2025-02-27,Thursday,0.32,Queso De Hebra,40.01,34.49,5.52
52782,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Nectar Valle Durazno Minibrick 250ml,12.0,8.82,3.18
52783,Caja 1,JENNY,57,2025-02-27,Thursday,0.27,Queso Fresco,30.0,23.79,6.21
52783,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,HUEVO CRIO 1/2 CONO,40.0,35.61,4.39
52784,Caja 1,JENNY,57,2025-02-27,Thursday,2.0,Nectar Valle Durazno Minibrick 250ml,24.0,17.64,6.36
52785,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Coca Cola 600ml,20.0,16.87,3.13
52785,Caja 1,JENNY,57,2025-02-27,Thursday,2.0,Vaso Plastico Individual del #8 1pza,2.0,0.88,1.12
52785,Caja 1,JENNY,57,2025-02-27,Thursday,2.0,Mamut 44g 513700,20.0,19.22,0.78
52786,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Vogue Higienico De Rollo Ind,8.0,5.72,2.28
52787,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Mediacrema Lala 250g,16.0,13.63,2.37
52787,Caja 1,JENNY,57,2025-02-27,Thursday,0.16,Queso De Hebra,20.0,17.24,2.76
52788,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Ariel Oxianillos De 500gm,25.0,21.5,3.5
52789,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Mediacrema Lala 250g,16.0,13.63,2.37
52789,Caja 1,JENNY,57,2025-02-27,Thursday,0.36,Queso Fresco,40.0,31.72,8.28
52790,Caja 1,JENNY,57,2025-02-27,Thursday,2.0,Cigarro Marlboro Individual 1Pza,12.0,7.26,4.74
52791,Caja 1,JENNY,57,2025-02-27,Thursday,0.18,Queso Fresco,20.0,15.86,4.14
52792,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Valle Frut Citrus 355 ml 342198,11.0,5.25,5.75
52793,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Yogurth Yoplait Fresa 470gr 9757,24.5,20.0,4.5
52794,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Clavel Abre Facil 360ml,20.0,17.65,2.35
52794,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Lechera lata 375g,29.0,24.59,4.41
52794,Caja 1,JENNY,57,2025-02-27,Thursday,2.0,Mediacrema Lala 480ml,56.0,46.76,9.24
52795,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Jamaica bolsa 100gr,15.0,7.81,7.19
52796,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Principe Chocolate +2,22.0,16.8,5.2
52797,Caja 1,JENNY,57,2025-02-27,Thursday,0.5,Azucar 1 Kg,10.0,8.44,1.56
52798,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,HUEVO CRIO CONO 30PZ,78.0,71.22,6.78
52799,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Coca Retornable 3LTS 3068,39.0,34.45,4.55
52800,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,HUEVO CRIO CONO 30PZ,78.0,71.22,6.78
52801,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Rocko 44g,11.0,8.4,2.6
52802,Caja 1,JENNY,57,2025-02-27,Thursday,5.0,COPIA CREDENCIAL,10.0,0.8,9.2
52803,Caja Icsi,JENNY,57,2025-02-27,Thursday,503.0,Pay Joy Pago Inicial,503.0,477.85,25.15
52804,Caja Icsi,JENNY,57,2025-02-27,Thursday,1.0,Samsung A06 050125 GusConsigna,2999.0,1850.0,1149.0
52805,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Caracol 2,8.5,6.54,1.96
52806,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Coca Retornable 2.5 Lts,37.0,30.34,6.66
52807,Caja Icsi,JENNY,57,2025-02-27,Thursday,1.0,Predator energy 473ml,20.0,14.87,5.13
52808,Caja Icsi,JENNY,57,2025-02-27,Thursday,1.0,Pepsi Jumbo 3Lt,38.0,30.21,7.79
52809,Caja 1,JENNY,57,2025-02-27,Thursday,0.48,Queso De Hebra,60.0,51.72,8.28
52810,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Cigarro Marlboro Individual 1Pza,6.0,3.63,2.37
52811,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Sedalmerck Max Par,12.0,8.59,3.41
52812,Caja 1,JENNY,57,2025-02-27,Thursday,2.0,HUEVO CRIO CONO 30PZ,156.0,142.44,13.56
52813,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Barritas Fresa Mas Galleta 75g,17.0,13.44,3.56
52815,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Cheetos Torcido Naranja 52g,14.0,11.99,2.01
52815,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,HUEVO CRIO 1/2 CONO,40.0,35.61,4.39
52815,Caja 1,JENNY,57,2025-02-27,Thursday,0.29,Salchijocho Pavo Any Agranel,15.0,10.41,4.59
52816,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Coca Retornable 2.5 Lts,37.0,30.34,6.66
52817,Caja 1,admin,57,2025-02-27,Thursday,2.0,Azucar 1 Kg,38.0,33.76,4.24
52817,Caja 1,admin,57,2025-02-27,Thursday,1.0,"Neomelubrina 500mg (calenturas, dolor)",15.0,5.88,9.12
52818,Caja 1,admin,57,2025-02-27,Thursday,2.0,Espagueti 200 gr,16.0,12.96,3.04
52818,Caja 1,admin,57,2025-02-27,Thursday,1.0,Mediacrema Lala 480ml,28.0,23.38,4.62
52818,Caja 1,admin,57,2025-02-27,Thursday,1.0,Mantequilla Primavera Barra,19.0,15.91,3.09
52818,Caja 1,admin,57,2025-02-27,Thursday,1.0,Queso Crema La Escondida 250g,17.0,14.0,3.0
52818,Caja 1,admin,57,2025-02-27,Thursday,1.0,NORSUIZA CAJITA 2PZA,5.0,3.26,1.74
52819,Caja 1,admin,57,2025-02-27,Thursday,1.0,Bolsa Asa Grande venta individual 1pz,2.0,0.81,1.19
52820,Caja 1,admin,57,2025-02-27,Thursday,1.0,Ruffles Queso 52g 7500478044221,18.0,14.55,3.45
52821,Caja 1,admin,57,2025-02-27,Thursday,2.0,Cigarro Marlboro Individual 1Pza,12.0,7.26,4.74
52822,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Nutrileche 1pza,21.0,18.0,3.0
52823,Caja 1,JENNY,57,2025-02-27,Thursday,0.32,Queso De Hebra,40.01,34.49,5.52
52824,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Agua Ciel 600ml 307906,13.0,8.43,4.57
52825,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Milky Way 52g,17.0,14.83,2.17
52826,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Choco Roles Mensajero Frutos Rojos 80gr,23.0,18.26,4.74
52827,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Bolis Varios Sabores,10.0,5.0,5.0
52828,Caja 1,JENNY,57,2025-02-27,Thursday,0.12,Queso De Hebra,14.99,12.93,2.06
52829,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Coca Retornable 2.5 Lts,37.0,30.34,6.66
52829,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Whiskas Atun Y Sardina Adulto 85g,14.0,9.0,5.0
52829,Caja 1,JENNY,57,2025-02-27,Thursday,0.18,Queso Fresco,20.0,15.86,4.14
52830,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Totopos 280G Normal,33.0,25.71,7.29
52831,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Sabritas Sal Original 45g,18.0,14.55,3.45
52832,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Flanax 550 C/Uno 7501008498880,13.0,9.47,3.53
52833,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,HUEVO CRIO 1/2 CONO,40.0,35.61,4.39
52834,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Spray Caprice Acticeramidas 316ml,72.0,61.5,10.5
52835,Caja 1,JENNY,57,2025-02-27,Thursday,0.72,Queso Fresco,80.0,63.42,16.58
52836,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Bolsa Asa Grande venta individual 1pz,2.0,0.81,1.19
52837,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Bolis Varios Sabores,10.0,5.0,5.0
52838,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Nectar Valle Durazno Minibrick 250ml,12.0,8.82,3.18
52839,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,coca cola 1.350 ml,30.0,25.57,4.43
52840,Caja 1,JENNY,57,2025-02-27,Thursday,0.24,Queso De Hebra,30.0,25.86,4.14
52841,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Amper Blueberry energy 473ml,20.0,15.36,4.64
52841,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Peñafiel Twist Con Limon Y Sal 600ml,19.0,15.11,3.89
52842,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Bran Frut 58G FRESA,13.0,9.94,3.06
52843,Caja 1,JENNY,57,2025-02-27,Thursday,0.4,Queso De Hebra,50.0,43.1,6.9
52844,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Principe Chocolate +2,22.0,16.8,5.2
52845,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Nectar Valle Durazno Minibrick 250ml,12.0,8.82,3.18
52845,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Nito 1Pza 62g,15.0,12.45,2.55
52845,Caja 1,JENNY,57,2025-02-27,Thursday,0.27,Queso Fresco,30.0,23.79,6.21
52846,Caja 1,JENNY,57,2025-02-27,Thursday,1.0,Clorets Menta 2.8gr 2Pastillas,1.5,0.75,0.75
52847,Caja 1,JENNY,57,2025-02-27,Thursday,10.0,Envios De Recargas,10.0,0.1,9.9
52847,Caja 1,JENNY,57,2025-02-27,Thursday,520.0,RECARGAS XTREME (MULTICEL-MINISUPER),520.0,494.0,26.0
52848,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Pepsi Jumbo 3Lt,38.0,30.21,7.79
52848,Caja 1,wendy,57,2025-02-27,Thursday,3.0,Vaso Plastico Individual del #8 1pza,3.0,1.32,1.68
52849,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Mediacrema Lala 250g,16.0,13.63,2.37
52850,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Amper Blueberry energy 473ml,20.0,15.36,4.64
52850,Caja 1,wendy,57,2025-02-27,Thursday,2.0,Predator energy 473ml,40.0,29.74,10.26
52851,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Maruchan Camaron Habanero S/Preparar,18.0,13.19,4.81
52851,Caja 1,wendy,57,2025-02-27,Thursday,4.0,Nissin camaron Habanero S/Preparar,64.0,41.4,22.6
52852,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Coca Retornable 3LTS 3068,39.0,34.45,4.55
52853,Caja 1,wendy,57,2025-02-27,Thursday,1.0,COCA RETORNABLE 3LTS PAQ 6PZA,212.0,206.7,5.3
52854,Caja 1,wendy,57,2025-02-27,Thursday,2.0,Bolis Varios Sabores,20.0,10.0,10.0
52855,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Sedalmerck Max Par,12.0,8.59,3.41
52856,Caja 1,wendy,57,2025-02-27,Thursday,2.0,Pinguino Marinela 80g,46.0,36.52,9.48
52857,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Pinol Aromas Floral 828ml,23.0,18.75,4.25
52857,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Papel Carbon,2.5,1.59,0.91
52858,Caja 1,wendy,57,2025-02-27,Thursday,2.0,Copias Tamaño Carta (hojas Blancas Individual),3.0,0.32,2.68
52859,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Azucar 1 Kg,19.0,16.88,2.12
52859,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Cheetos Poff Azules 44gr 7500478044115,14.0,11.99,2.01
52859,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Frutzzo Naranjada Mineralizada 1.5 lts 8499,26.0,20.87,5.13
52859,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Takis Fuego Mas Picante 65g,19.0,14.91,4.09
52860,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Clorets Menta 2.8gr 2Pastillas,1.5,0.75,0.75
52860,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Bubbaloo Fresa 5.1gr,1.5,0.82,0.68
52861,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Clorets Plus 4pastillas,3.0,0.05,2.95
52862,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Halls Sabor Mora Azul,9.0,6.08,2.92
52862,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Milkaramelo Vainilla De La Rosa 1pz,1.0,0.47,0.53
52863,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Yoplait Licuado De Fresa 470gm 9534,25.5,21.0,4.5
52863,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Alpura Chocolate 200ml Chocopower,11.0,8.57,2.43
52863,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Barrita Piña Mas Grande,17.0,13.44,3.56
52864,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Cheetos Nacho 52gr,14.0,11.99,2.01
52865,Caja 1,wendy,57,2025-02-27,Thursday,0.18,Queso Fresco,20.0,15.86,4.14
52865,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Cheetos Nacho 52gr,14.0,11.99,2.01
52865,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Peñafiel  Naranjada 2L,31.0,25.63,5.37
52865,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Vuala de Chocolate  60g. 1pz,20.0,18.0,2.0
52866,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Cacahuate Karate 110g,19.0,15.41,3.59
52867,Caja 1,wendy,57,2025-02-27,Thursday,0.41,Jamon Rebanado Suly 1kg,30.0,23.17,6.83
52867,Caja 1,wendy,57,2025-02-27,Thursday,0.2,Queso De Hebra,25.0,21.55,3.45
52868,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Epura 1.5 lt,18.0,13.27,4.73
52869,Caja 1,wendy,57,2025-02-27,Thursday,0.39,Salchijocho Pavo Any Agranel,20.0,13.88,6.12
52870,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Crujitos Queso Chile 42gr,15.0,12.84,2.16
52870,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Principe Chocolate +2,22.0,16.8,5.2
52871,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Fanta Jumbo Fresa 3lts,41.0,32.76,8.24
52871,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Sprite 3lts,41.0,32.76,8.24
52871,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Vaso Termico Unicel Dart #10 Paq,18.0,12.78,5.22
52871,Caja 1,wendy,57,2025-02-27,Thursday,1.0,Bolsa Asa Grande venta individual 1pz,2.0,0.81,1.19
52872,Caja 1,wendy,57,2025-02-27,Thursday,0.24,Queso De Hebra,30.0,25.86,4.14
